"Date","Mercury","Lead","Location"
2014-05-20,523.1,289.8,"Lake"
2014-05-21,535.8,287.6,"Lake"
2014-05-22,593.2,234.5,"Lake"
2014-05-23,458.1,376.3,"Lake"
2014-05-24,682.3,249.7,"Lake"
2014-05-25,725,294.7,"Lake"
2014-05-26,602.7,304.3,"Lake"
2014-05-27,511.1,81.6,"Lake"
2014-05-28,NA,NA,"Lake"
2014-05-29,322.6,283.5,"Lake"
2014-05-30,NA,NA,"Lake"
2014-05-31,607.2,183.1,"Lake"
2014-06-01,665.4,241,"Lake"
2014-06-02,357.4,91.8,"Lake"
2014-06-03,464.3,287.6,"Lake"
2014-06-04,NA,NA,"Lake"
2014-06-05,614.4,211.4,"Lake"
2014-06-06,NA,NA,"Lake"
2014-06-07,804,386.4,"Lake"
2014-06-08,NA,NA,"Lake"
2014-06-09,603.8,284.6,"Lake"
2014-06-10,480.8,388.2,"Lake"
2014-06-11,599.5,311.6,"Lake"
2014-06-12,592.1,158.9,"Lake"
2014-06-13,391,316.7,"Lake"
2014-06-14,487.9,238.9,"Lake"
2014-06-15,594.5,200,"Lake"
2014-06-16,472.4,145.8,"Lake"
2014-06-17,NA,NA,"Lake"
2014-06-18,467.1,356.7,"Lake"
2014-06-19,670.6,324,"Lake"
2014-06-20,532.9,211.5,"Lake"
2014-06-21,421.7,329.5,"Lake"
2014-06-22,662.5,338.1,"Lake"
2014-06-23,417.6,309.9,"Lake"
2014-06-24,465.7,368.8,"Lake"
2014-06-25,474.3,193.9,"Lake"
2014-06-26,NA,NA,"Lake"
2014-06-27,629.1,342.6,"Lake"
2014-06-28,614.9,290.7,"Lake"
2014-06-29,259.5,403.8,"Lake"
2014-06-30,440.1,97.7,"Lake"
2014-07-01,393.9,387.3,"Lake"
2014-07-02,NA,NA,"Lake"
2014-07-03,504.7,249.9,"Lake"
2014-07-04,311.4,356.9,"Lake"
2014-07-05,492.9,84.1,"Lake"
2014-07-06,819.5,293.4,"Lake"
2014-07-07,524.8,239.9,"Lake"
2014-07-08,530.1,284.3,"Lake"
2014-07-09,NA,NA,"Lake"
2014-07-10,600.2,309.7,"Lake"
2014-07-11,499.7,251.8,"Lake"
2014-07-12,416.3,144.3,"Lake"
2014-07-13,NA,NA,"Lake"
2014-07-14,477.3,251.2,"Lake"
2014-07-15,519.6,255.9,"Lake"
2014-07-16,541.5,335.4,"Lake"
2014-07-17,513.3,182.7,"Lake"
2014-07-18,388.8,139.6,"Lake"
2014-07-19,558.1,475.7,"Lake"
2014-07-20,491.7,441,"Lake"
2014-07-21,NA,NA,"Lake"
2014-07-22,518.2,463.1,"Lake"
2014-07-23,379.8,286.2,"Lake"
