"Date","Mercury","Lead","Location"
2019-10-23,704.6,172.1,"River"
2019-10-24,721.8,262.8,"River"
2019-10-25,735.7,375.6,"River"
2019-10-26,745.9,336,"River"
2019-10-27,632.2,161.2,"River"
2019-10-28,738.6,187.7,"River"
2019-10-29,605.3,146.5,"River"
2019-10-30,NA,NA,"River"
2019-10-31,NA,NA,"River"
2019-11-01,435.7,160,"River"
2019-11-02,NA,NA,"River"
2019-11-03,623.4,332.4,"River"
2019-11-04,662.8,240.1,"River"
2019-11-05,716.6,386.4,"River"
2019-11-06,553.2,188.6,"River"
2019-11-07,NA,NA,"River"
2019-11-08,650.7,299.7,"River"
2019-11-09,546.3,102.5,"River"
2019-11-10,667.4,296.4,"River"
2019-11-11,504.6,172.1,"River"
2019-11-12,NA,NA,"River"
2019-11-13,639.2,83.4,"River"
2019-11-14,769.6,210.8,"River"
2019-11-15,681.9,242.5,"River"
2019-11-16,746.7,189,"River"
2019-11-17,850.8,176.5,"River"
2019-11-18,720.3,184.3,"River"
2019-11-19,616.2,141.2,"River"
2019-11-20,718.3,314.9,"River"
2019-11-21,687.4,-40.6,"River"
2019-11-22,868.4,221.5,"River"
2019-11-23,588.2,137.4,"River"
2019-11-24,705.8,188.5,"River"
2019-11-25,640.1,219.9,"River"
2019-11-26,513.3,209.7,"River"
2019-11-27,701,119,"River"
2019-11-28,666.9,275.4,"River"
2019-11-29,580.6,293.4,"River"
2019-11-30,730.9,137.1,"River"
2019-12-01,667.2,221.7,"River"
2019-12-02,521.1,182.4,"River"
2019-12-03,NA,NA,"River"
2019-12-04,NA,NA,"River"
2019-12-05,686.7,229.2,"River"
2019-12-06,590.9,310,"River"
2019-12-07,613.6,197.3,"River"
2019-12-08,752.5,275.9,"River"
2019-12-09,604.6,70.4,"River"
2019-12-10,706.5,114.6,"River"
2019-12-11,615.7,274,"River"
2019-12-12,888.9,131.1,"River"
2019-12-13,738.6,312.6,"River"
2019-12-14,715,169.6,"River"
2019-12-15,NA,NA,"River"
2019-12-16,NA,NA,"River"
2019-12-17,761.9,91.8,"River"
2019-12-18,669.8,23.5,"River"
2019-12-19,674.7,158.8,"River"
2019-12-20,NA,NA,"River"
2019-12-21,809.3,252.4,"River"
2019-12-22,708.9,138.1,"River"
2019-12-23,881.6,256.9,"River"
2019-12-24,655.1,365.4,"River"
2019-12-25,623.9,211.8,"River"
2019-12-26,NA,NA,"River"
2019-12-27,NA,NA,"River"
2019-12-28,842.1,106.9,"River"
2019-12-29,756.8,323,"River"
2019-12-30,490.4,140.5,"River"
2019-12-31,737.2,241.8,"River"
2020-01-01,875.8,73.7,"River"
2020-01-02,753.5,129.8,"River"
2020-01-03,755.2,217.7,"River"
2020-01-04,695.6,189.1,"River"
2020-01-05,557.2,350.8,"River"
2020-01-06,684.6,154.4,"River"
2020-01-07,731.4,249.8,"River"
2020-01-08,821.7,487,"River"
2020-01-09,767,280.8,"River"
2020-01-10,NA,NA,"River"
2020-01-11,559.7,315.3,"River"
2020-01-12,758.2,209,"River"
2020-01-13,699.3,253.9,"River"
2020-01-14,753.4,230.9,"River"
2020-01-15,691.5,447.2,"River"
2020-01-16,735.7,348.6,"River"
2020-01-17,766.4,235.2,"River"
2020-01-18,NA,NA,"River"
2020-01-19,839.8,410.5,"River"
2020-01-20,802.6,206.6,"River"
2020-01-21,825.5,440.4,"River"
2020-01-22,828.1,113.7,"River"
2020-01-23,643.7,329.3,"River"
2020-01-24,789.4,294.5,"River"
2020-01-25,692.2,164.7,"River"
2020-01-26,NA,NA,"River"
2020-01-27,820.2,13.6,"River"
2020-01-28,750.9,190,"River"
2020-01-29,582.8,366,"River"
2020-01-30,NA,NA,"River"
2020-01-31,657.8,242.6,"River"
2020-02-01,932,122.4,"River"
2020-02-02,NA,NA,"River"
2020-02-03,961.2,379.3,"River"
