"Date","Mercury","Lead","Location"
2011-01-18,790.1,220.4,"River"
2011-01-19,NA,NA,"River"
2011-01-20,617.9,202.4,"River"
2011-01-21,824.5,260.4,"River"
2011-01-22,800.7,371.6,"River"
2011-01-23,431,128.2,"River"
2011-01-24,713.2,220.8,"River"
2011-01-25,774,154.3,"River"
2011-01-26,886.4,147,"River"
2011-01-27,581.3,305.8,"River"
2011-01-28,701.5,196.6,"River"
2011-01-29,513.7,141.5,"River"
2011-01-30,NA,NA,"River"
2011-01-31,845.7,38.8,"River"
2011-02-01,735.5,375.4,"River"
2011-02-02,NA,NA,"River"
2011-02-03,634.6,401.4,"River"
2011-02-04,837.1,43.9,"River"
2011-02-05,723.7,142.1,"River"
2011-02-06,748.4,64.9,"River"
2011-02-07,736.2,158.2,"River"
2011-02-08,776.8,226.2,"River"
2011-02-09,778.7,91.8,"River"
2011-02-10,815.1,265.4,"River"
2011-02-11,NA,NA,"River"
2011-02-12,888.7,140.7,"River"
2011-02-13,806.7,88.9,"River"
2011-02-14,731.6,286.4,"River"
2011-02-15,543.6,91.9,"River"
2011-02-16,745.8,225.9,"River"
2011-02-17,583.7,162.3,"River"
2011-02-18,NA,NA,"River"
2011-02-19,630.8,242.9,"River"
2011-02-20,687.6,288.1,"River"
2011-02-21,833.3,232.4,"River"
2011-02-22,NA,NA,"River"
2011-02-23,796.4,182.2,"River"
2011-02-24,616.6,176.1,"River"
2011-02-25,600.6,47.1,"River"
2011-02-26,810.3,317.2,"River"
2011-02-27,793.2,206.5,"River"
2011-02-28,NA,NA,"River"
2011-03-01,654.3,228.2,"River"
2011-03-02,777.4,130.1,"River"
2011-03-03,856.3,120.4,"River"
2011-03-04,728,211.2,"River"
2011-03-05,822.1,90.9,"River"
2011-03-06,NA,NA,"River"
2011-03-07,742.4,150.8,"River"
2011-03-08,NA,NA,"River"
2011-03-09,NA,NA,"River"
2011-03-10,679,185,"River"
2011-03-11,717.9,117.4,"River"
2011-03-12,535.2,185.1,"River"
2011-03-13,768.9,134.6,"River"
2011-03-14,868.6,412.2,"River"
2011-03-15,NA,NA,"River"
2011-03-16,894.1,65.2,"River"
