"Date","Mercury","Lead","Location"
2014-05-02,762.3,272,"River"
2014-05-03,719.7,117.3,"River"
2014-05-04,843.7,247.4,"River"
2014-05-05,680.9,106.9,"River"
2014-05-06,792.9,160.1,"River"
2014-05-07,NA,NA,"River"
2014-05-08,634.9,288.3,"River"
2014-05-09,709.6,185.7,"River"
2014-05-10,NA,NA,"River"
2014-05-11,699.4,238.3,"River"
2014-05-12,647.1,294.7,"River"
2014-05-13,735.8,194.1,"River"
2014-05-14,NA,NA,"River"
2014-05-15,696,314,"River"
2014-05-16,679,258,"River"
2014-05-17,724.3,191.6,"River"
2014-05-18,796.9,300.1,"River"
2014-05-19,905,166.4,"River"
2014-05-20,683.1,157.5,"River"
2014-05-21,672.4,140.8,"River"
2014-05-22,648.4,120.6,"River"
2014-05-23,803.8,364.6,"River"
2014-05-24,775.5,191.5,"River"
2014-05-25,740.8,401.6,"River"
2014-05-26,NA,NA,"River"
2014-05-27,698.1,259.3,"River"
2014-05-28,NA,NA,"River"
2014-05-29,646.5,115.2,"River"
2014-05-30,682.9,253.6,"River"
2014-05-31,680.2,275.6,"River"
2014-06-01,608.4,182.6,"River"
2014-06-02,733.8,184.4,"River"
2014-06-03,664.2,168.1,"River"
2014-06-04,744.8,96.2,"River"
2014-06-05,702.1,212.6,"River"
2014-06-06,700.8,100.5,"River"
2014-06-07,785.2,346.5,"River"
2014-06-08,763.6,226.4,"River"
2014-06-09,670.2,123.4,"River"
2014-06-10,841,402.4,"River"
2014-06-11,NA,NA,"River"
2014-06-12,733.2,238.7,"River"
2014-06-13,538.2,268.8,"River"
2014-06-14,839.1,151.5,"River"
2014-06-15,800.1,229.4,"River"
2014-06-16,810.7,313.4,"River"
2014-06-17,748.7,312.2,"River"
2014-06-18,648.4,175.5,"River"
2014-06-19,796.7,54.1,"River"
2014-06-20,704.8,-96.8,"River"
2014-06-21,796.9,263.2,"River"
2014-06-22,788.3,233.4,"River"
2014-06-23,655.7,-1.1,"River"
2014-06-24,619.2,412,"River"
2014-06-25,616.9,327.2,"River"
2014-06-26,535,40.4,"River"
2014-06-27,848.6,121.4,"River"
2014-06-28,579.3,13.6,"River"
2014-06-29,851.1,343.8,"River"
2014-06-30,774.9,228.7,"River"
2014-07-01,542.8,264.9,"River"
2014-07-02,630.9,198.9,"River"
2014-07-03,904.4,200.4,"River"
2014-07-04,667.7,84.5,"River"
2014-07-05,555.8,-51.9,"River"
2014-07-06,734.1,287.7,"River"
2014-07-07,787.5,242.6,"River"
2014-07-08,768.4,31.6,"River"
2014-07-09,645.4,217,"River"
2014-07-10,753.4,215.9,"River"
2014-07-11,825.7,351.6,"River"
2014-07-12,566.8,360.3,"River"
2014-07-13,697.8,243.1,"River"
2014-07-14,654.4,28.9,"River"
2014-07-15,582.5,127,"River"
2014-07-16,539,127.6,"River"
2014-07-17,571.5,239.3,"River"
2014-07-18,658.6,112.6,"River"
2014-07-19,588.4,173.4,"River"
2014-07-20,535,136.7,"River"
2014-07-21,NA,NA,"River"
2014-07-22,650.4,193.4,"River"
2014-07-23,719,35.6,"River"
2014-07-24,767.9,126.6,"River"
2014-07-25,599.7,324.5,"River"
2014-07-26,731.5,214.1,"River"
2014-07-27,578.6,200.8,"River"
2014-07-28,611.9,211.1,"River"
2014-07-29,525.6,117,"River"
2014-07-30,756.6,236.6,"River"
2014-07-31,522,171.7,"River"
2014-08-01,583.7,227.1,"River"
2014-08-02,628.3,107.2,"River"
2014-08-03,772,188.8,"River"
2014-08-04,635.7,309.3,"River"
2014-08-05,621.1,259.3,"River"
2014-08-06,811.3,281.7,"River"
2014-08-07,567.8,79.2,"River"
2014-08-08,692.4,246.7,"River"
2014-08-09,643.6,302.3,"River"
2014-08-10,917.9,124.3,"River"
2014-08-11,NA,NA,"River"
2014-08-12,872.8,301,"River"
2014-08-13,NA,NA,"River"
2014-08-14,553.5,273.8,"River"
2014-08-15,592.9,196.6,"River"
2014-08-16,647.1,288.1,"River"
2014-08-17,693.2,298.1,"River"
2014-08-18,NA,NA,"River"
2014-08-19,609.9,330.9,"River"
2014-08-20,573.1,217.1,"River"
2014-08-21,698.3,358.1,"River"
2014-08-22,680.2,259.5,"River"
2014-08-23,526.8,255.3,"River"
2014-08-24,NA,NA,"River"
2014-08-25,574.2,133.7,"River"
2014-08-26,658.5,270.8,"River"
2014-08-27,656.1,258.8,"River"
2014-08-28,792.8,313.6,"River"
2014-08-29,770,171.9,"River"
2014-08-30,623.5,49.4,"River"
2014-08-31,642.8,116.1,"River"
2014-09-01,624,143.7,"River"
2014-09-02,NA,NA,"River"
2014-09-03,645.2,144.4,"River"
2014-09-04,736.6,289.3,"River"
2014-09-05,632.9,319.8,"River"
2014-09-06,584.9,391.4,"River"
2014-09-07,741,103.6,"River"
2014-09-08,NA,NA,"River"
2014-09-09,643.9,247.9,"River"
2014-09-10,666.9,109.4,"River"
2014-09-11,756.1,219.9,"River"
2014-09-12,641,168.6,"River"
2014-09-13,638,108.1,"River"
2014-09-14,687.2,257.3,"River"
2014-09-15,574.5,250.9,"River"
2014-09-16,649,246.6,"River"
2014-09-17,713.3,143.8,"River"
2014-09-18,653.9,180.2,"River"
2014-09-19,597.4,291.9,"River"
2014-09-20,545.6,16.5,"River"
2014-09-21,646.4,120.5,"River"
2014-09-22,740.6,286.2,"River"
2014-09-23,758.7,379.3,"River"
2014-09-24,785.1,362.1,"River"
2014-09-25,708.3,359.8,"River"
2014-09-26,510.4,105.4,"River"
2014-09-27,701.6,300,"River"
2014-09-28,640.3,202.5,"River"
2014-09-29,614.2,313,"River"
2014-09-30,734.8,216.7,"River"
2014-10-01,662.1,120.1,"River"
2014-10-02,597.7,255.1,"River"
2014-10-03,631.7,197.7,"River"
2014-10-04,602.3,160.8,"River"
2014-10-05,687.1,116.4,"River"
2014-10-06,518.2,285.3,"River"
2014-10-07,NA,NA,"River"
2014-10-08,746,164,"River"
2014-10-09,594,329.2,"River"
2014-10-10,544.8,227.5,"River"
2014-10-11,557.6,318.2,"River"
2014-10-12,NA,NA,"River"
2014-10-13,547.6,147.9,"River"
2014-10-14,763.4,127.6,"River"
2014-10-15,NA,NA,"River"
2014-10-16,580.4,274.9,"River"
2014-10-17,545,37.8,"River"
2014-10-18,NA,NA,"River"
2014-10-19,NA,NA,"River"
2014-10-20,726.1,164.9,"River"
2014-10-21,810.2,210.7,"River"
2014-10-22,NA,NA,"River"
2014-10-23,751.9,301.2,"River"
2014-10-24,640.5,144.6,"River"
2014-10-25,469.3,138.3,"River"
2014-10-26,668.6,68.8,"River"
